step,central_amplitude
386,6.930790430494967e+50
387,9.707963728579551e+50
388,1.3598076688461972e+51
389,1.904718306745599e+51
390,2.668012871040012e+51
391,3.7372224208019094e+51
392,5.2349651914363715e+51
393,7.333012834526804e+51
394,1.0271996275371683e+52
395,1.438901250852844e+52
396,2.0156300456978646e+52
397,2.823542449322336e+52
398,3.955318421925794e+52
399,5.540796299085117e+52
400,7.761872178806832e+52
401,1.0873374057516644e+53
402,1.5232306839056616e+53
403,2.133882536905551e+53
404,2.9893639152949837e+53
405,4.187843903068793e+53
406,5.866857946989375e+53
407,8.219095388931408e+53
408,1.151451899194391e+54
409,1.613135627946294e+54
410,2.259952133370992e+54
411,3.166145325141456e+54
412,4.435735771462175e+54
413,6.214464087847088e+54
414,8.706525197944268e+54
415,1.2198015389104631e+55
416,1.7089785149669956e+55
417,2.3943471208802814e+55
418,3.354599513859592e+55
419,4.6999937270928334e+55
420,6.585016728056104e+55
421,9.226127816086754e+55
422,1.2926620711238453e+56
423,1.8111460580532469e+56
424,2.537609834701088e+56
425,3.555487064290609e+56
426,4.981684427255481e+56
427,6.9800117691621275e+56
428,9.780001124328874e+56
429,1.3703277065022503e+57
430,1.9200508633935494e+57
431,2.6903189206513393e+57
432,3.7696194785731534e+57
433,5.281945934931148e+57
434,7.401045247271595e+57
435,1.0370383425908531e+58
436,1.4531123476640095e+58
437,2.0361331519982488e+58
438,2.8530917500004537e+58
439,3.9978625653009207e+58
440,5.601992469626727e+58
441,7.849819996580493e+58
442,1.099966279257718e+59
443,1.5413509000767699e+59
444,2.159862598354059e+59
445,3.026586998343968e+59
446,4.241140056613762e+59
447,5.943119480643159e+59
448,8.328152765037393e+59
449,1.1670387044866342e+60
450,1.6354006718644283e+60
451,2.2917402937545232e+60
452,3.211507399312e+60
453,4.500437470460529e+60
454,6.3067090641527e+60
455,8.837981812138917e+60
456,1.238527440846385e+61
457,1.7356428684275135e+61
458,2.4323008425915474e+61
459,3.408602684735613e+61
460,4.776806234342129e+61
461,6.694235746965737e+61
462,9.381375020957967e+61
463,1.3147224891735118e+62
464,1.842484188195179e+62
465,2.5821146004719216e+62
466,3.618672723706434e+62
467,5.071368087980388e+62
468,7.107272661461418e+62
469,9.960538558739439e+62
470,1.3959332432556678e+63
471,1.9563585262660455e+63
472,2.7417900636382573e+63
473,3.842570873827683e+63
474,5.3853197835678945e+63
475,7.547498137852188e+63
476,1.0577826122775258e+64
477,1.4824897865961863e+64
478,2.0777287931623003e+64
479,2.9119764198287347e+64
480,4.08120755887308e+64
481,5.719938103541455e+64
482,8.01670274175728e+64
483,1.1235748810801384e+65
484,1.5747442767646836e+65
485,2.2070888564190027e+65
486,3.093366271407647e+65
487,4.33555408804814e+65
488,6.0765852171931205e+65
489,8.516796786983e+65
490,1.1936985657855415e+66
491,1.6730724232165369e+66
492,2.344965613260578e+66
493,3.2866985423419223e+66
494,4.606646733090516e+66
495,6.456714398894123e+66
496,9.049818355456894e+66
497,1.268439488440694e+67
498,1.7778750648670205e+67
499,2.4919212031815148e+67
500,3.4927615813911546e+67
501,4.895591080557159e+67
502,6.861876132265022e+67
503,9.617941858447571e+67
504,1.3481025903636427e+68
505,1.8895798541354978e+68
506,2.6485553698507425e+68
507,3.712396474723533e+68
508,5.203566677830766e+68
509,7.293724626286926e+68
510,1.0223487175532063e+69
511,1.433013213900607e+69
512,2.008643054633318e+69
513,2.8155079824018185e+69
514,3.9465005820712676e+69
515,5.5318319926419734e+69
516,7.754024771121082e+69
517,1.0868929410258303e+70
518,1.523518470675206e+70
519,2.1355514601579543e+70
520,2.9934617268566664e+70
521,4.19603131150069e+70
522,5.881729707252156e+70
523,8.24465956329534e+70
524,1.155690930410261e+71
525,1.619988702164747e+71
526,2.270824443177589e+71
527,3.183144979162239e+71
528,4.462010148898267e+71
529,6.254692369880861e+71
530,8.767638031934275e+71
531,1.22902443531527e+72
532,1.72281903883547e+72
533,2.4150161415471237e+72
534,3.3853348721003594e+72
535,4.7455269593689315e+72
536,6.652248427497759e+72
537,9.325103699863869e+72
538,1.3071940674967814e+73
539,1.832431064492389e+73
540,2.5687177927908825e+73
541,3.600860569164462e+73
542,5.0477445789121383e+73
543,7.076028665738603e+73
544,9.919343615721244e+73
545,1.3905205676292935e+74
546,1.9492745929516892e+74
547,2.7325602259216687e+74
548,3.830606759386759e+74
549,5.369903715988985e+74
550,7.527773083454979e+74
551,1.0552797995654713e+75
552,1.4793461575746869e+75
553,2.0738295646265567e+75
554,2.9072165214431756e+75
555,4.075517388049316e+75
556,5.713328183926123e+75
557,8.009338231276299e+75
558,1.1228070515820493e+76
559,1.5740359839280227e+76
560,2.2066080711329046e+76
561,3.0934048509058545e+76
562,4.336599639226745e+76
563,6.07943048652474e+76
564,8.522705045557815e+76
565,1.194793929968077e+77
566,1.6749796590124263e+77
567,2.3481565165719645e+77
568,3.291891508158511e+77
569,4.614928187191248e+77
570,6.469717780761828e+77
571,9.06998721121878e+77
572,1.2715368647096024e+78
573,1.782592905914268e+78
574,2.4990579247345674e+78
575,3.5034941452623697e+78
576,4.9116497348671166e+78
577,6.885798242092967e+78
578,9.653440089249914e+78
579,1.3533521555395338e+79
580,1.8973193145973894e+79
581,2.6599344020996287e+79
582,3.729085226914785e+79
583,5.2279878587566876e+79
584,7.32938785959782e+79
585,1.0275470247098634e+80
586,1.4405773086015678e+80
587,2.019632216613034e+80
588,2.831449767169688e+80
589,3.9695957181699635e+80
590,5.565248181078465e+80
591,7.802317690059205e+80
592,1.093864563273472e+81
593,1.5335724633939926e+81
594,2.1500366864325184e+81
595,3.014312357402189e+81
596,4.2260190212480676e+81
597,5.924823891266368e+81
