step,central_amplitude
520,1.007136967896227e+71
521,1.4148440844202334e+71
522,1.9876072354651464e+71
523,2.792251195373885e+71
524,3.9226569011097073e+71
525,5.510716572284168e+71
526,7.741724815085081e+71
527,1.087600203261546e+72
528,1.5279273908628598e+72
529,2.146535277848716e+72
530,3.01561026648611e+72
531,4.236568727550413e+72
532,5.951893487396632e+72
533,8.3617636578934e+72
534,1.1747419030349314e+73
535,1.650398645275613e+73
536,2.3186600234415943e+73
537,3.257520064855629e+73
538,4.576557524950535e+73
539,6.429727160853365e+73
540,9.033331496293743e+73
541,1.2691271284716449e+74
542,1.7830522733855766e+74
543,2.505098365219846e+74
544,3.519550845925794e+74
545,4.94483093985743e+74
546,6.947321360739074e+74
547,9.760791975854644e+74
548,1.3713693733419549e+75
549,1.9267507994701275e+75
550,2.7070629462275134e+75
551,3.803407494782806e+75
552,5.3437859153574464e+75
553,7.508046016512374e+75
554,1.0548882980038878e+76
555,1.482134751418803e+76
556,2.082430734623619e+76
557,2.925870439411605e+76
558,4.110941168921801e+76
559,5.776025062669057e+76
560,8.115560240101619e+76
561,1.1402749001591402e+77
562,1.6021465484219782e+77
563,2.2511089775360626e+77
564,3.162950548170507e+77
565,4.4441619545075077e+77
566,6.244374457951242e+77
567,8.773837351194625e+77
568,1.2327976332305422e+78
569,1.7321901702941626e+78
570,2.4338897726102276e+78
571,3.419855790655353e+78
572,4.805252624782163e+78
573,6.751902988999821e+78
574,9.487192082050137e+78
575,1.3330631317730891e+79
576,1.8731185224833432e+79
577,2.6319722741801173e+79
578,3.698272136400029e+79
579,5.196583597059223e+79
580,7.301943387454012e+79
581,1.0260310152557832e+80
582,1.441730194504653e+80
583,2.025857857951778e+80
584,2.846658769877127e+80
585,4.0000305698794445e+80
586,5.620729193213188e+80
587,7.898115094049905e+80
588,1.1098280423029576e+81
589,1.559514305588092e+81
590,2.19141413494575e+81
591,3.079363620850913e+81
592,4.327119662150328e+81
593,6.080485317794051e+81
594,8.544349117421632e+81
595,1.2006629850436917e+82
596,1.6871925501509707e+82
597,2.3708799291664128e+82
598,3.33162298162348e+82
599,4.681699238861158e+82
600,6.578888677925576e+82
601,9.244915061057818e+82
602,1.2991361493649111e+83
603,1.825608958575711e+83
604,2.5654419489060144e+83
605,3.60510536787351e+83
606,5.066115240678933e+83
607,7.119237680061542e+83
608,1.0004450508371363e+84
609,1.4058995834814332e+84
610,1.9756803171291202e+84
611,2.7763892059836658e+84
612,3.9016231464530425e+84
613,5.482915880625777e+84
614,7.7051151505513404e+84
615,1.0827992972544382e+85
616,1.521661570751849e+85
617,2.1384024858040628e+85
618,3.005121899961245e+85
619,4.2231450284731685e+85
620,5.9348692120085504e+85
621,8.340413039891126e+85
622,1.172101463598733e+86
623,1.6471915147920187e+86
624,2.3148572678413164e+86
